Compound::DB00107	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0000810
Compound::DB00917	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0000810
Compound::DB01160	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0000810
Compound::DB09125	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001126
Compound::DB00199	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001144
Compound::DB00210	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001144
Compound::DB00250	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001144
Compound::DB00254	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001144
Compound::DB00548	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001144
Compound::DB00634	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001144
Compound::DB00655	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001144
Compound::DB00681	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001144
Compound::DB00717	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001144
Compound::DB00741	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001144
Compound::DB00755	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001144
Compound::DB00759	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001144
Compound::DB00783	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001144
Compound::DB00799	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001144
Compound::DB00936	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001144
Compound::DB00957	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001144
Compound::DB00977	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001144
Compound::DB01017	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001144
Compound::DB01190	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001144
Compound::DB01380	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001144
Compound::DB01395	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001144
Compound::DB02701	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001144
Compound::DB02703	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001144
Compound::DB09096	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001144
Compound::DB09353	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001144
Compound::DB00082	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001206
Compound::DB00104	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001206
Compound::DB00589	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001206
Compound::DB01200	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001206
Compound::DB06791	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001206
Compound::DB06791	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001207
Compound::DB00254	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001261
Compound::DB00595	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001261
Compound::DB00618	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001261
Compound::DB00681	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001261
Compound::DB00759	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001261
Compound::DB01017	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001261
Compound::DB01053	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001261
Compound::DB02703	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001261
Compound::DB01053	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001263
Compound::DB01053	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001264
Compound::DB00443	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001403
Compound::DB00620	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001403
Compound::DB00635	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001403
Compound::DB00687	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001403
Compound::DB00741	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001403
Compound::DB00860	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001403
Compound::DB00959	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001403
Compound::DB01234	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001403
Compound::DB01380	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001403
Compound::DB01026	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001622
Compound::DB01108	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001622
Compound::DB06663	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001622
Compound::DB00443	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001627
Compound::DB00620	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001627
Compound::DB00860	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001627
Compound::DB00959	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001627
Compound::DB01380	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001627
Compound::DB00475	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001957
Compound::DB00829	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001957
Compound::DB00842	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001957
Compound::DB00659	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001973
Compound::DB00704	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001973
Compound::DB00822	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0001973
Compound::DB00350	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0002170
Compound::DB00620	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0002171
Compound::DB00819	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0002351
Compound::DB00860	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0002390
Compound::DB00674	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0002395
Compound::DB00843	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0002395
Compound::DB00989	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0002395
Compound::DB00634	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0002438
Compound::DB08792	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0002438
Compound::DB09115	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0002438
Compound::DB01421	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0002440
Compound::DB00589	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0002453
Compound::DB00644	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0002453
Compound::DB00151	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0002726
Compound::DB06151	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0002726
Compound::DB09485	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0002726
Compound::DB00740	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0002736
Compound::DB00668	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0002792
Compound::DB00858	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0002874
Compound::DB06412	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0002874
Compound::DB00443	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0002875
Compound::DB00620	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0002875
Compound::DB00635	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0002875
Compound::DB00741	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0002875
Compound::DB00860	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0002875
Compound::DB00959	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0002875
Compound::DB01234	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0002875
Compound::DB01380	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0002875
Compound::DB00443	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0002880
Compound::DB00620	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0002880
Compound::DB00635	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0002880
Compound::DB00741	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0002880
Compound::DB00860	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0002880
Compound::DB00959	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0002880
Compound::DB01234	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0002880
Compound::DB01380	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0002880
Compound::DB00650	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0002888
Compound::DB11596	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0002888
Compound::DB00115	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0002892
Compound::DB00152	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0002892
Compound::DB00200	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0002892
Compound::DB01005	repoDB::approved_indication::Compound:Disease	Disease::UMLS:C0002895
