Goserelin	CtD	prostate cancer
Cyclosporine	CtD	focal segmental glomerulosclerosis
Cyclosporine	CtD	systemic lupus erythematosus
Octreotide	CtD	thymus cancer
Vitamin C	CtD	prostate cancer
Calcitriol	CtD	osteoporosis
Calcitriol	CtD	psoriasis
Ergocalciferol	CtD	osteoporosis
Ergocalciferol	CtD	rheumatoid arthritis
Cholecalciferol [Compound::DB00169]	CtD	osteoporosis
Cholecalciferol [Compound::DB00169]	CtD	ulcerative colitis
Cholecalciferol [Compound::DB00169]	CtD	psoriasis
Pravastatin	CtD	coronary artery disease
Valsartan	CtD	type 2 diabetes mellitus
Ramipril	CtD	hypertension
Ramipril	CtD	type 1 diabetes mellitus
Flunisolide	CtD	allergic rhinitis
Nicotine [Compound::DB00184]	CtD	ulcerative colitis
Esmolol	CtD	hypertension
Bortezomib	CtD	hematologic cancer
Phentermine	CtD	obesity
Betaxolol	CtD	hypertension
Pyrimethamine	CtD	malaria
Reserpine	CtD	hypertension
Torasemide	CtD	hypertension
Citalopram	CtD	alcohol dependence
Nelfinavir	CtD	acquired immunodeficiency syndrome
Isoetarine	CtD	asthma
Glimepiride	CtD	type 2 diabetes mellitus
Indinavir	CtD	acquired immunodeficiency syndrome
Guanadrel	CtD	hypertension
Lovastatin	CtD	atherosclerosis
Pregabalin	CtD	epilepsy syndrome
Nevirapine	CtD	acquired immunodeficiency syndrome
Cladribine	CtD	multiple sclerosis
Cladribine	CtD	hematologic cancer
Mesalazine	CtD	ulcerative colitis
Mesalazine	CtD	Crohn's disease [Disease::DOID:8778]
Dapsone	CtD	leprosy
Dapsone	CtD	malaria
Dapsone	CtD	systemic lupus erythematosus
Phenytoin	CtD	epilepsy syndrome
Doxycycline	CtD	malaria
Calcium Acetate	CtD	osteoporosis
Anagrelide	CtD	hematologic cancer
Carmustine	CtD	lymphatic system cancer
Carmustine	CtD	brain cancer
Carmustine	CtD	malignant glioma
Metoprolol	CtD	hypertension
Isradipine	CtD	hypertension
Topiramate	CtD	migraine
Topiramate	CtD	obesity
Olmesartan	CtD	coronary artery disease
Theophylline	CtD	asthma
Liothyronine	CtD	hypothyroidism
Pamidronate	CtD	osteoporosis
Pamidronate	CtD	Paget's disease of bone
Acarbose	CtD	type 2 diabetes mellitus
Conjugated Estrogens	CtD	prostate cancer
Travoprost	CtD	glaucoma
Bleomycin	CtD	hematologic cancer
Bleomycin	CtD	testicular cancer
Chlorambucil	CtD	breast cancer
Chlorambucil	CtD	ovarian cancer
Chlorambucil	CtD	testicular cancer
Mitomycin	CtD	stomach cancer
Mitomycin	CtD	urinary bladder cancer
Bexarotene	CtD	hematologic cancer
Chlorthalidone	CtD	hypertension
Valproic Acid	CtD	migraine
Gefitinib	CtD	lung cancer
Amitriptyline	CtD	migraine
Floxuridine	CtD	stomach cancer
Indomethacin	CtD	gout
Metformin	CtD	polycystic ovary syndrome
Metformin	CtD	metabolic syndrome X
Metformin	CtD	type 2 diabetes mellitus
Ipratropium bromide	CtD	asthma
Pimecrolimus	CtD	atopic dermatitis
Omeprazole	CtD	Barrett's esophagus
Cetirizine	CtD	allergic rhinitis
Diltiazem	CtD	hypertension
Trimethadione	CtD	epilepsy syndrome
Clobazam	CtD	epilepsy syndrome
Minoxidil	CtD	hypertension
Tioguanine	CtD	hematologic cancer
Sulfadiazine	CtD	malaria
Vinorelbine	CtD	lung cancer
Vinorelbine	CtD	breast cancer
Vinorelbine	CtD	hematologic cancer
Timolol	CtD	hypertension
Timolol	CtD	migraine
Amlodipine	CtD	hypertension
Triamterene	CtD	hypertension
Valrubicin	CtD	urinary bladder cancer
Beclomethasone	CtD	asthma
Beclomethasone	CtD	psoriasis
Progesterone [Compound::DB00396]	CtD	uterine cancer
Phenylpropanolamine	CtD	obesity
Sorafenib	CtD	thyroid cancer
Zoledronate	CtD	Paget's disease of bone
